recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,history_log
5,2) $100 - $200,146.67,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.988185165258664
11,1) $0 - $100,70.89,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.261129379866926
2,2) $100 - $200,175.62,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.168322569931849
12,1) $0 - $100,41.57,0,1,Urban,0,Web,Mens E-Mail,1,0,0,1,3.727378753264546
3,3) $200 - $350,242.23,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.48988768802314
10,4) $350 - $500,418.43,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,6.036509611901109
1,1) $0 - $100,95.24,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.556400021618662
7,1) $0 - $100,44.85,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.803323588504805
3,"6) $750 - $1,000",848.74,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.743752896771096
7,3) $200 - $350,260.26,1,0,Surburban,1,Phone,Mens E-Mail,1,1,36.09,1,5.561681131348611
9,3) $200 - $350,320.26,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,5.76913316589433
1,2) $100 - $200,126.67,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.841585279495541
4,3) $200 - $350,258.84,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.556210110189065
2,1) $0 - $100,66.27,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.193737306100135
2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
4,1) $0 - $100,74.48,0,1,Rural,1,Web,No E-Mail,0,0,0,0,4.310530632968812
7,3) $200 - $350,331.11,1,1,Surburban,1,Phone,No E-Mail,0,0,0,0,5.802450646452902
10,2) $100 - $200,168.63,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.127706965682093
9,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
11,2) $100 - $200,181.41,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.2007596629532316
2,4) $350 - $500,400.55,1,0,Urban,0,Multichannel,No E-Mail,0,0,0,0,5.992838602661126
2,5) $500 - $750,565.33,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.337409631439941
7,2) $100 - $200,119.7,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.784988612563928
6,2) $100 - $200,181.91,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.203512059274125
10,3) $200 - $350,347.84,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.851742603932845
9,3) $200 - $350,279.04,1,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.631355140720615
10,3) $200 - $350,223.07,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.40748562354869
2,3) $200 - $350,275.83,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.619784733917944
3,1) $0 - $100,52.47,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.9602415776986204
12,1) $0 - $100,71.24,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.266054458421461
5,5) $500 - $750,687.87,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.533599866591012
6,2) $100 - $200,187.19,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,5.2321241438132375
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
8,3) $200 - $350,259,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.556828061699537
7,3) $200 - $350,278.71,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.630171814719692
4,2) $100 - $200,101.71,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.622125626637505
2,1) $0 - $100,65.56,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.182965753875629
6,2) $100 - $200,191.14,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.253006143838033
7,1) $0 - $100,81.06,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.395189621200163
6,4) $350 - $500,386.51,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,5.957157740913987
5,4) $350 - $500,429.66,0,1,Rural,0,Multichannel,Mens E-Mail,1,1,99.89,1,6.062994198246903
1,1) $0 - $100,87.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.469350462845557
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
6,4) $350 - $500,360.24,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.886770475993316
1,5) $500 - $750,640.07,1,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.461577545372708
10,3) $200 - $350,224.33,1,0,Urban,0,Web,Mens E-Mail,1,0,0,1,5.413118182025214
10,3) $200 - $350,273.39,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,5.6108993471761455
9,4) $350 - $500,395.69,0,1,Surburban,0,Multichannel,Mens E-Mail,1,0,0,1,5.980631076401587
7,4) $350 - $500,436.61,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,6.079040348113737
11,2) $100 - $200,168.47,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,5.126757692398113
6,1) $0 - $100,87.19,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.468089645439724
10,1) $0 - $100,79.94,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,4.3812763532831775
2,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
6,3) $200 - $350,205.72,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,5.326516020906715
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
3,1) $0 - $100,91.74,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.518958489169026
8,1) $0 - $100,64.43,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,4.1655793631505516
4,1) $0 - $100,64.95,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.173617743116608
3,2) $100 - $200,185.02,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.2204639273431725
2,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,3.4008639927609177
3,5) $500 - $750,576.09,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.356263898490131
2,3) $200 - $350,267.33,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,5.5884838502927385
8,2) $100 - $200,177.43,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,5.178576164935488
10,1) $0 - $100,84.96,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.442180557493629
6,3) $200 - $350,245.15,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,5.5018702680972424
9,3) $200 - $350,216.09,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.375694987569381
4,4) $350 - $500,470.5,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,6.153795959025435
6,1) $0 - $100,95.46,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.55870731157775
9,3) $200 - $350,315.63,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.754570641488306
6,2) $100 - $200,181.47,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.201090350786933
1,3) $200 - $350,204.75,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,5.321789722733179
2,3) $200 - $350,303.74,1,1,Urban,0,Multichannel,Mens E-Mail,1,0,0,1,5.716172072302124
4,4) $350 - $500,351.13,1,0,Urban,0,Phone,No E-Mail,1,0,0,0,5.861156525266061
1,5) $500 - $750,607,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.408528791059498
8,"6) $750 - $1,000",798.06,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.68218378259326
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
6,3) $200 - $350,328.24,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.793745048133931
3,2) $100 - $200,125.81,0,1,Rural,1,Web,Mens E-Mail,0,0,0,1,4.83477283236304
5,"6) $750 - $1,000",778.93,0,1,Urban,1,Web,No E-Mail,0,0,0,0,6.65792118303988
8,2) $100 - $200,101.56,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,4.620649756836477
2,2) $100 - $200,140.23,1,0,Urban,0,Phone,Mens E-Mail,1,0,0,1,4.943283931738559
6,1) $0 - $100,32.6,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.484312288372662
1,5) $500 - $750,680.14,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.522298659332231
7,1) $0 - $100,30.52,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,3.4183822064162563
1,1) $0 - $100,64.7,0,1,Rural,0,Web,Mens E-Mail,1,1,97.27,1,4.169761201506855
11,4) $350 - $500,421.35,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,6.043463842218363
4,3) $200 - $350,271.94,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.60558145372754
7,2) $100 - $200,142.66,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,4.960464176849892
6,3) $200 - $350,347.94,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.8520300511164045
4,3) $200 - $350,319.82,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.767758337531296
1,1) $0 - $100,86.57,0,1,Rural,0,Web,No E-Mail,0,0,0,0,4.460953335227682
11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
8,3) $200 - $350,263.97,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,5.575835460325579
4,4) $350 - $500,447.7,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,6.10412336524692
10,1) $0 - $100,56.25,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,4.029806041084529
5,1) $0 - $100,40.52,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,3.7017956793804827
9,4) $350 - $500,362.32,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,5.892527799247959
3,2) $100 - $200,160.04,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.075423783989034
9,3) $200 - $350,273.44,0,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,5.6110822193672805
6,3) $200 - $350,269.08,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.595008733157405
9,2) $100 - $200,124.19,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.8218126509599415
11,1) $0 - $100,92.78,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.530231099323598
6,4) $350 - $500,390.25,1,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.9667875593955415
6,3) $200 - $350,322.93,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.7774355814696055
8,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
1,4) $350 - $500,494.75,0,1,Rural,1,Multichannel,No E-Mail,0,0,0,0,6.2040525844826755
9,1) $0 - $100,29.99,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,3.4008639927609177
4,2) $100 - $200,189.88,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.246392293683117
4,2) $100 - $200,155.61,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.047352877031418
11,2) $100 - $200,190.68,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.250596630336625
6,2) $100 - $200,168.35,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.126045145607083
10,4) $350 - $500,461.33,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.134113622049876
3,1) $0 - $100,39.11,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,3.666378188767423
2,3) $200 - $350,244.33,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.498519770560679
9,1) $0 - $100,61.47,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.118549250918918
9,1) $0 - $100,70.75,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.259152536523347
11,2) $100 - $200,199.63,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.296465653184562
9,1) $0 - $100,58.09,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.061993532004442
5,5) $500 - $750,680.08,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.522210438309103
2,4) $350 - $500,434.44,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,6.0740578454118355
10,1) $0 - $100,50.1,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.914021008090819
4,2) $100 - $200,137.31,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,4.92224114333366
10,3) $200 - $350,203.15,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.313944622433736
9,3) $200 - $350,204,1,1,Rural,1,Web,Mens E-Mail,0,0,0,1,5.318119993844216
9,2) $100 - $200,151.29,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.019198524756743
3,4) $350 - $500,427.92,1,0,Urban,0,Multichannel,No E-Mail,0,0,0,0,6.0589362622229945
10,1) $0 - $100,98.03,1,0,Rural,0,Web,No E-Mail,0,0,0,0,4.585273554273635
10,2) $100 - $200,150.23,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.0121674530743325
1,3) $200 - $350,206.85,1,0,Rural,0,Multichannel,No E-Mail,0,0,0,0,5.331993892907421
2,"6) $750 - $1,000",927.52,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,6.832514357591423
8,4) $350 - $500,491.38,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,6.19721775921811
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
3,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
5,4) $350 - $500,439.56,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.085774226578724
1,4) $350 - $500,422.63,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,6.046497091777351
1,"7) $1,000 +",1072.94,1,1,Surburban,1,Multichannel,No E-Mail,1,0,0,0,6.978157823080277
9,5) $500 - $750,625.51,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.4385673169894035
7,2) $100 - $200,139.36,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.937060513104193
1,3) $200 - $350,255.98,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,5.545099316427645
4,2) $100 - $200,148.65,1,0,Urban,1,Web,No E-Mail,0,0,0,0,5.001594549444107
1,2) $100 - $200,188.37,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.238408113794128
1,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
9,3) $200 - $350,214.93,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.370312393719185
2,2) $100 - $200,131.81,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.881361491724374
10,3) $200 - $350,276.06,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.620618233395432
3,2) $100 - $200,106.12,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.664570529269539
5,2) $100 - $200,194.75,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.271716684750857
4,4) $350 - $500,445.73,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0,0,6.099713387536979
4,5) $500 - $750,532.78,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,6.278108580984091
9,5) $500 - $750,584.95,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.3715263734936105
1,4) $350 - $500,358.66,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.882374864520278
2,2) $100 - $200,125.66,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.833579846974801
7,1) $0 - $100,33.32,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,3.506157817298642
5,1) $0 - $100,33.26,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,3.5043554737647815
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,3.4008639927609177
4,4) $350 - $500,439.1,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.084727177567672
11,4) $350 - $500,494.72,1,0,Urban,0,Multichannel,No E-Mail,0,0,0,0,6.203991945959003
8,5) $500 - $750,567.22,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.340747235527155
4,1) $0 - $100,80.15,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.383899879055562
2,3) $200 - $350,276.1,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,5.620763118936109
12,2) $100 - $200,123.23,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.8140525279500315
10,1) $0 - $100,56.96,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.04234926710372
2,2) $100 - $200,134.38,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.900671607492004
4,2) $100 - $200,148.8,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,5.002603122398992
5,2) $100 - $200,158.15,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.063543949751658
10,3) $200 - $350,236,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.4638318050256105
10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
7,1) $0 - $100,64.92,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.17315574264639
6,3) $200 - $350,217.51,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.382244826483323
3,3) $200 - $350,291.09,0,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,5.673632497705317
4,1) $0 - $100,71.35,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,4.267597343922845
5,1) $0 - $100,70.14,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.2504932447120325
2,3) $200 - $350,336.11,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,5.817438487338134
10,1) $0 - $100,74.22,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.307033655632451
9,2) $100 - $200,128.86,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.858726543710496
10,2) $100 - $200,140.39,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.944424263983859
1,1) $0 - $100,58.37,0,1,Rural,1,Web,No E-Mail,0,0,0,0,4.0668020592157
2,1) $0 - $100,39.13,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.666889436222321
5,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
6,2) $100 - $200,174.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.16318469255654
8,1) $0 - $100,44.94,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.8053282667571833
1,2) $100 - $200,138.33,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,4.929642134886724
7,5) $500 - $750,574.34,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0,1,6.353221555453508
10,1) $0 - $100,95.07,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.554613462370939
2,3) $200 - $350,270.8,1,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.60138054103812
6,"6) $750 - $1,000",839.27,0,1,Urban,1,Web,No E-Mail,1,0,0,0,6.732532466377506
9,1) $0 - $100,29.99,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
1,2) $100 - $200,167.61,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.121639852139167
5,1) $0 - $100,31.78,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,3.45883716110857
4,"6) $750 - $1,000",854.48,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.75049309678144
10,2) $100 - $200,155.95,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.049535443053812
9,1) $0 - $100,75.7,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,4.3267781604434035
5,"6) $750 - $1,000",764.12,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.638724844895451
1,"6) $750 - $1,000",808.44,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.695106464760569
6,4) $350 - $500,420.93,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,6.042466549074014
8,3) $200 - $350,212.33,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,5.358141668193703
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
4,2) $100 - $200,118.26,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.772885590392684
9,1) $0 - $100,74.17,0,1,Rural,0,Web,No E-Mail,0,0,0,0,4.306359755748467
6,3) $200 - $350,259.45,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.558564005813748
7,"6) $750 - $1,000",772.78,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.649994402646233
7,3) $200 - $350,264.75,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.578785984481516
8,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,1,1,29.99,1,3.4008639927609177
4,"6) $750 - $1,000",949.12,1,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.855535239509512
5,1) $0 - $100,44.02,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,3.7846440760983158
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
8,1) $0 - $100,88.88,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.487287145331375
9,1) $0 - $100,98.48,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.589853481876198
1,4) $350 - $500,460.84,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,6.133050911169852
5,2) $100 - $200,136.34,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.915151765934639
9,2) $100 - $200,193.19,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.263674160604463
7,1) $0 - $100,64,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.1588830833596715
1,"6) $750 - $1,000",881.93,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.782112687777851
2,5) $500 - $750,584.53,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.370808105514582
1,1) $0 - $100,37.17,0,1,Rural,1,Web,No E-Mail,0,0,0,0,3.615501984309161
4,2) $100 - $200,125.04,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.828633686113221
6,5) $500 - $750,538.47,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,6.28873178473816
2,3) $200 - $350,344.01,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.840670726718323
10,5) $500 - $750,623.55,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,6.435428954366756
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
4,3) $200 - $350,228.43,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.431229817667778
2,5) $500 - $750,561.5,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,6.3306117741784975
2,4) $350 - $500,366.47,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,5.903916662587558
6,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
7,5) $500 - $750,687.56,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.5331490984599565
7,1) $0 - $100,34.5,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.5409593240373143
10,2) $100 - $200,162.18,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,5.088706829516411
3,2) $100 - $200,186.3,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.227358277607543
12,2) $100 - $200,144.57,1,0,Urban,0,Web,No E-Mail,1,0,0,0,4.973763819320351
4,3) $200 - $350,234.06,1,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.45557749274662
2,1) $0 - $100,32.34,0,1,Rural,1,Phone,No E-Mail,1,0,0,0,3.4763048541489607
1,5) $500 - $750,642.42,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.465242295398234
10,1) $0 - $100,89.83,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.497918995241116
6,2) $100 - $200,110.79,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,4.707636517532581
4,3) $200 - $350,306.83,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,5.726293848284959
9,3) $200 - $350,208.93,1,0,Rural,0,Phone,Mens E-Mail,1,0,0,1,5.34199926763416
11,2) $100 - $200,163.18,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.094853886000654
5,"6) $750 - $1,000",916.8,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.820889345960475
2,2) $100 - $200,177.72,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,5.180209278067708
5,2) $100 - $200,119.08,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.779795536147575
3,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
3,3) $200 - $350,210.42,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.349105533380142
9,1) $0 - $100,49.14,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.894673367093033
7,3) $200 - $350,348.73,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.854297983820884
3,1) $0 - $100,93.57,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.5387098192878215
10,5) $500 - $750,644.93,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0,1,6.469141783774494
8,1) $0 - $100,54.39,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,3.9961803134348695
8,1) $0 - $100,97.21,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.576873586832978
10,4) $350 - $500,405.67,1,1,Urban,0,Phone,No E-Mail,0,0,0,0,6.0055400212125285
6,3) $200 - $350,269.99,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,5.59838492127545
3,1) $0 - $100,77.64,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.35208275830081
10,2) $100 - $200,102.43,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.629179638448443
2,1) $0 - $100,70.6,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,4.257030144499196
10,2) $100 - $200,161.52,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.084628974004582
9,1) $0 - $100,53.95,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,3.9880576917041437
10,1) $0 - $100,50.8,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,3.927896354584436
6,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
6,5) $500 - $750,693.86,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.542270211050123
5,3) $200 - $350,302.23,1,0,Rural,0,Web,Mens E-Mail,0,0,0,1,5.711188316916794
